X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,94.0,5.0,132.912,141.525,9.0,13.0,13.0,0.0,0.0,0.0
5.03141,93.1112,5.01945,136.063,141.524,9.0,13.0,13.0,0.000253031,-0.000170886,4.10831e-06
6.1956,92.3083,5.04111,143.576,141.428,9.0,13.0,13.0,0.000211185,-0.000148894,3.82403e-06
7.19661,91.6175,5.07,149.33,141.391,9.0,13.0,13.0,0.000189544,-0.000132153,6.35631e-06
8.14341,91.0059,5.10977,151.759,141.394,9.0,13.0,13.0,0.000189978,-0.000116176,8.74819e-06
9.10191,90.4691,5.15081,152.588,141.395,9.0,13.0,13.0,0.00019199,-0.000100681,7.69396e-06
10.0895,90.0005,5.19388,152.687,141.402,9.0,13.0,13.0,0.000202558,-8.74557e-05,9.54207e-06
11.1121,89.5804,5.23667,152.649,141.412,9.0,13.0,13.0,0.000204682,-7.84375e-05,6.93754e-06
12.1304,89.2009,5.26697,152.481,141.421,9.0,13.0,13.0,0.00020425,-7.27262e-05,5.3131e-06
13.1682,88.8602,5.29019,152.387,141.428,9.0,13.0,13.0,0.000211228,-6.59607e-05,4.47335e-06
14.2361,88.5446,5.30972,152.708,141.427,9.0,13.0,13.0,0.000215497,-6.11398e-05,2.93191e-06
15.3219,88.2365,5.32201,152.999,141.428,9.0,13.0,13.0,0.000215562,-6.50612e-05,1.64732e-06
16.4183,87.9292,5.33121,153.164,141.441,9.0,13.0,13.0,0.000223294,-5.60792e-05,2.00098e-06
17.5514,87.6778,5.33998,153.112,141.448,9.0,13.0,13.0,0.000226565,-4.57422e-05,2.39282e-06
18.7261,87.4481,5.34759,152.765,141.411,9.0,13.0,13.0,0.000236568,-4.4452e-05,1.07537e-07
19.9378,87.2352,5.36587,152.812,141.423,9.0,13.0,13.0,0.000244838,-4.1082e-05,1.00427e-05
21.2102,86.9947,5.41594,152.616,141.429,9.0,13.0,13.0,0.000257561,-5.19844e-05,1.01708e-05
22.527,86.733,5.48557,152.269,141.392,9.0,13.0,13.0,0.000287606,-5.00303e-05,-8.3694e-06
24.0219,86.4474,5.4839,152.066,141.422,9.0,13.0,13.0,0.000299791,-6.07488e-05,-1.71395e-06
25.5353,86.1262,5.48278,152.793,141.441,9.0,13.0,13.0,0.000307724,-6.92023e-05,-8.94619e-08
