X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,6.66667,5.0,132.912,141.525,1.0,14.0,14.0,0.0,0.0,0.0
3.72867,6.57262,5.00196,132.982,141.526,1.0,14.0,14.0,1.39765e-05,-1.88206e-05,5.53898e-07
3.79913,6.4767,5.00566,133.196,141.525,1.0,14.0,14.0,1.42669e-05,-1.96412e-05,9.92159e-07
3.87233,6.37471,5.01298,133.567,141.522,1.0,14.0,14.0,1.50648e-05,-2.12022e-05,1.9003e-06
3.94869,6.26629,5.024,134.104,141.522,1.0,14.0,14.0,1.5262e-05,-2.1976e-05,2.44972e-06
4.02567,6.1544,5.03765,134.794,141.523,1.0,14.0,14.0,1.53904e-05,-2.26731e-05,2.98664e-06
4.10133,6.04157,5.05253,135.625,141.523,1.0,14.0,14.0,1.48941e-05,-2.2444e-05,3.09442e-06
4.17522,5.92937,5.06902,136.573,141.52,1.0,14.0,14.0,1.39439e-05,-2.17869e-05,3.23424e-06
4.24221,5.82251,5.08564,137.544,141.518,1.0,14.0,14.0,1.28583e-05,-2.10042e-05,3.56675e-06
4.30075,5.72159,5.10289,138.486,141.516,1.0,14.0,14.0,1.09269e-05,-1.97013e-05,3.40366e-06
4.34781,5.62858,5.11951,139.359,141.515,1.0,14.0,14.0,8.23082e-06,-1.77673e-05,3.19321e-06
4.38203,5.545,5.1341,140.116,141.513,1.0,14.0,14.0,5.10861e-06,-1.68125e-05,2.14067e-06
4.40426,5.47281,5.14406,140.698,141.511,1.0,14.0,14.0,3.28686e-06,-1.31247e-05,1.48486e-06
4.41632,5.41276,5.14955,141.103,141.509,1.0,14.0,14.0,1.33706e-06,-1.14441e-05,9.50537e-07
4.41833,5.36575,5.15226,141.325,141.507,1.0,14.0,14.0,-3.06839e-07,-9.43759e-06,-7.15668e-08
4.41652,5.32965,5.15124,141.372,141.507,1.0,14.0,14.0,1.2322e-06,-6.083e-06,-2.99157e-07
4.42483,5.29357,5.14734,141.431,141.505,1.0,14.0,14.0,2.95077e-06,-7.25702e-06,-8.99908e-07
4.44028,5.25891,5.14022,141.498,141.503,1.0,14.0,14.0,2.05831e-06,-4.37063e-06,-2.47452e-06
4.45966,5.22585,5.13151,141.654,141.501,1.0,14.0,14.0,5.37065e-06,-7.02846e-06,-2.45623e-06
4.49137,5.19167,5.11367,142.045,141.498,1.0,14.0,14.0,6.01697e-06,-7.50254e-06,-3.29023e-06
4.522,5.15531,5.09453,142.582,141.5,1.0,14.0,14.0,6.27266e-06,-6.40909e-06,-4.55476e-06
4.55689,5.12869,5.06069,143.051,141.5,1.0,14.0,14.0,5.17034e-06,-3.35529e-06,-7.66694e-06
4.60131,5.11417,5.01566,143.259,141.495,1.0,14.0,14.0,1.25493e-05,-2.51493e-06,-1.04662e-05
4.67082,5.10565,4.96203,143.35,141.489,1.0,14.0,14.0,1.54684e-05,-1.20721e-06,-1.03186e-05
4.75516,5.10605,4.90916,143.206,141.49,1.0,14.0,14.0,1.95815e-05,5.33724e-07,-1.03648e-05
4.87055,5.10853,4.84879,143.012,141.48,1.0,14.0,14.0,2.42057e-05,4.69242e-07,-1.12667e-05
5.01898,5.11026,4.78581,142.977,141.499,1.0,14.0,14.0,3.98565e-05,-8.16352e-08,-1.79827e-05
5.23752,5.1194,4.70048,143.299,141.49,1.0,14.0,14.0,5.33124e-05,4.33565e-06,-1.81055e-05
5.54533,5.14818,4.59756,144.486,141.48,1.0,14.0,14.0,9.06552e-05,1.13932e-05,-3.50636e-05
6.12058,5.2147,4.40776,148.369,141.381,0.0,14.0,14.0,0.000155203,1.22081e-05,-3.93349e-05
7.07926,5.25862,4.25244,153.262,141.288,0.0,14.0,14.0,0.000164656,3.78393e-06,-1.99158e-05
7.44577,5.28318,4.25754,152.208,141.401,0.0,14.0,14.0,5.96428e-05,4.09151e-07,1.55724e-06
7.71989,5.27963,4.26965,151.699,141.425,0.0,14.0,14.0,5.26407e-05,1.38952e-08,2.80417e-06
8.01004,5.27247,4.27573,151.651,141.424,0.0,14.0,14.0,5.72923e-05,-2.67935e-06,8.03547e-07
8.33498,5.26292,4.29293,152.185,141.424,0.0,14.0,14.0,6.88735e-05,-1.47875e-06,2.52357e-06
8.69221,5.25365,4.29909,152.5,141.419,0.0,14.0,14.0,7.15446e-05,-2.3934e-06,1.03809e-06
9.06489,5.23912,4.3021,152.391,141.423,0.0,14.0,14.0,8.07237e-05,-2.72042e-06,5.79285e-07
9.49951,5.23299,4.30269,152.343,141.423,0.0,14.0,14.0,8.79821e-05,-1.10221e-06,5.38957e-07
9.99129,5.23108,4.30126,152.312,141.394,0.0,14.0,14.0,0.000110391,1.12322e-06,-5.94991e-07
10.6504,5.25726,4.29579,153.078,141.371,0.0,14.0,14.0,0.000158196,1.05256e-05,-1.44814e-06
11.5889,5.35651,4.28659,154.441,141.296,0.0,14.0,14.0,0.000236438,3.34543e-05,-3.20928e-06
12.8896,5.56821,4.28114,155.513,141.231,0.0,14.0,14.0,0.000255813,4.43149e-05,3.44285e-06
14.3808,5.85903,4.27984,156.544,141.158,0.0,14.0,14.0,0.000339696,7.09212e-05,-3.44817e-06
16.3439,6.34574,4.26491,157.885,140.972,0.0,14.0,14.0,0.000427242,0.000120474,-7.54329e-06
